IDNUMBER,Canonical_SMILES,MW,SLogP,TPSA,nHBDon,nHBAcc,nRot,BalabanJ,WPath,FCSP3,Kier1,Kier2,Kier3,MOMI-X,MOMI-Y,MOMI-Z,apol,bpol,MinPartialCharge,MaxPartialCharge,AromaticRings,Chi0,Chi1,NumRings,MolMR,Morgan_Fingerprints
Z1203075658,CSc1ccc(Cl)c(C(=O)Nc2cccc(-c3nnc[nH]3)c2)c1,344.0498597160004,4.099300000000002,44.958407686840985,2.0,4.0,4.0,1.5052959702541826,1267.0,0.0625,17.8112,8.392733564013842,4.545454545454546,6634.054379161047,6040.28807547237,993.2258492179799,45.670309,19.159691,-0.3275533344697856,0.2567142982729212,3,16.233840039752504,11.16903509559602,3,93.0049,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000010000000000001100000010100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000110001000000000000000000000000000000000001010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000010000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000100000000000000000000000000000000000000
Z2392723620,COc1ccc(Cl)cc1CC(=O)N[C@@H]1CCC[C@@H]1N1CCC(O)C1,352.1553703400007,1.995,92.15853003092067,2.0,4.0,5.0,1.5047196412555666,1433.0,0.6111111111111112,18.7810650887574,8.589506172839506,4.803402646502835,6455.33783659341,5668.527852285429,1219.4899461355662,53.51582499999998,30.474174999999995,-0.4964605967660417,0.2243347873550887,1,17.10408352775558,11.562881945713372,3,93.47450000000003,00000000000000000000000000000000000000000100000000000000000000000000000000000100100000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000001000000000010000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100100000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000010000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000100000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000010000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000
AF_399_15128083,OC(CN1CCOCC1)Cn1c(-c2ccccc2)c(-c2ccccc2)c2ccc3ccccc3c21,462.2307282000008,5.821600000000005,62.743116599488125,1.0,4.0,6.0,1.2922552828369809,3341.0,0.2258064516129032,25.2875,11.806760204081632,5.44,7088.15260235398,5909.972599020084,3143.7638858301157,75.57779,35.252210000000005,-0.3899267255127656,0.0845508443323329,5,23.61430892837648,17.292826335683706,6,143.58179999999982,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000110000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000001000000010000000000000000000000000011000000000000000000000000000000000000001001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000001000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000
Z2500658156,COc1ccc2c(c1)OCC2CC(=O)N1CCN2C[C@H](O)C[C@H]2C1,332.1736072480007,0.8386999999999993,133.6299375222136,1.0,5.0,3.0,1.2959157569612911,1432.0,0.6111111111111112,17.415637860082306,7.3188691650230115,3.618369526521894,7433.458039104717,7064.286176159786,582.0692687680466,51.47103199999998,31.836968,-0.496624444032027,0.2229158467345756,1,16.681433796945207,11.635361590784806,4,88.41180000000004,00000000000000000000001000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000100000000000000000000010000000000000000100000000000000000000001000000000000000000001000000000000000000000000000000000000000001000000000000000010000000010000000000000000000000000000000001000000000000000000000000100000000100000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000100001100000000100000001000000000001000000000000000001000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000100000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000010000000000000000010000100000010000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000
Z1762713820,CC(=O)N(CC(=O)O)CC1CN(C(=O)c2ccc(Cl)s2)CCO1,360.0546703240005,1.1756000000000006,184.78546316857688,1.0,5.0,5.0,1.8645969911733549,1277.0,0.5,19.32638888888889,8.909090909090908,5.785667324128863,6258.097753744835,5630.319805155137,1418.0147808010595,46.00548099999998,27.784519,-0.4799249791150497,0.3227004876832882,1,16.982763184195935,10.863081100704113,2,84.86230000000005,00000000000100010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000010000000100000000000000000000010000010000010000000000000000000000000000000000000000000100000000000000000100000000000000000000000000100000100000000000000000010000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000010000000010000000000000000000000000000000000000100000000000000001000000000000000000000000000100000000100000000000000100000000000000000000000000010000000000000000000000000000000000000010100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000
K416_0195,CCOc1ccc(NC(=S)N2CCn3cccc3C2c2cc(OC)c(OC)c(OC)c2)cc1,467.1878774080007,4.714600000000004,55.68486498644085,1.0,6.0,7.0,1.459872064465721,3181.0,0.32,26.07407407407408,12.3008,5.877551020408164,9283.157809673068,7998.618720179142,3253.312592508162,70.49499699999998,41.25700300000003,-0.4938874338045881,0.202776973905667,3,23.37166824125719,16.08757995561869,4,132.91069999999996,00000000000000000000000000000000000000000001000000000000000000000000010000000000100100000000000101000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000010000100000010000000000000000000000000000000010000000000010000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001010000000000000000000000000000000100000000000000000010000000000000000000000000000001100000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000001000000000001000000010000000000100000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000110000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100100000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000
Z164802748,COc1ccc(NC(C)=O)cc1NC(=O)c1ccc(-c2cccc(Br)c2)nc1C,453.0688036000007,5.038820000000003,99.51343894424474,2.0,4.0,5.0,1.5188848122304002,2460.0,0.1363636363636363,23.658688865764827,11.039480800432669,6.491083676268861,14989.114946946773,14028.076312537754,1341.732117431682,58.83185999999999,27.19614,-0.4945765272385538,0.2571054195358018,3,20.96589084732138,13.867412398353684,3,117.3609,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000100000001000000000000000000000000000001000000000000000000000000000000000000000110000000000000000000000000000000001010001010000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000010000000100000000000001000000000000000001100000000000000000000000000000100000000000001000100000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000001000000000000100000100000000000
AN_652_43163694,COc1cccc(C(=O)Nc2cc(C(=O)NCCC(C)C)ccc2Cl)c1,374.1397202760007,4.376800000000003,93.50823345613544,2.0,3.0,7.0,1.8100671649722824,1890.0,0.3,22.290809327846365,11.11111111111111,7.164954029204976,7808.306429733791,6456.401419577641,2060.904390435737,55.52223899999999,28.195761,-0.4967423515202511,0.2553377127043848,2,19.104083527755577,12.401085903164898,2,104.18740000000004,01000000100000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000001000000000000000000000000000000000011000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000011000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000100000000000010000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000
S471_0639,Cc1nc(N2CCC(NC(=O)c3cccn3C)CC2)cc(C(F)(F)F)n1,367.1619949200006,2.541120000000001,50.41577767574634,1.0,5.0,3.0,1.4691311123811095,1850.0,0.4705882352941176,20.72704081632653,8.566329565734682,5.2992,8430.810404920208,7961.431827887754,1031.7173351554657,49.69885999999999,30.541139999999995,-0.3563413894539258,0.4330506540768104,2,18.89697674656903,12.236202008657774,3,89.88520000000005,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000100000000000000000000000000000000000000000010000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000100000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000001000000000000000000000000000000100000000000010000000000000000000000001000010000000000000100000010000000000000001000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000010000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Z367534094,Cn1cc(NC(=O)c2csc(-c3ccc(Cl)cc3)n2)cn1,318.0342096520004,3.449300000000002,56.81939315952375,1.0,5.0,3.0,1.4298766051308294,1036.0,0.0714285714285714,15.879017013232517,7.05078125,4.05,7071.055676803044,6549.636116971014,576.8264957736064,40.996723,18.293277,-0.3179026507344806,0.2747387351828831,3,14.819626477379408,10.114193540729628,3,83.72120000000001,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000100000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000100000000000000000000000000000000000000000001000100000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000010000010000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000
F076_2434,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1(C)c1ccc(F)cc1,332.0727835880004,3.892300000000003,100.44485725256855,0.0,3.0,2.0,1.7028109378120124,1151.0,0.1764705882352941,17.8112,7.086924762600439,3.665139525197834,5113.98650758309,4366.949353467025,1325.256164072539,44.26610199999999,19.981898,-0.4433054435524604,0.2429909938638247,2,16.61251969619286,10.897702598310564,3,85.34600000000003,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000
D347_1031,Cc1ccccc1OCc1nc2ccc(Cl)cc2[nH]1,272.0716407160004,4.103720000000002,34.4894496279128,1.0,2.0,3.0,1.4381115940055835,769.0,0.1333333333333333,13.959183673469388,6.185493460166469,3.365960555149744,4642.170199852779,4173.792715876543,474.87531666438827,38.90030899999999,16.997690999999996,-0.4854174961624743,0.1457986048693091,3,13.242276208189782,9.220346690612276,3,76.61470000000003,00000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001100000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100010000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000100000000000000000000000000000000000
Z1521902703,CCCNC(=O)C1CCCN(C(=O)c2cccc(=O)n2C)C1,305.17394159600065,0.7636999999999998,122.57222312193176,1.0,4.0,4.0,1.901407295858184,1107.0,0.5625,18.34026465028355,8.74089490114464,4.75,4651.213494409982,4608.42712932168,670.5058895881784,47.76223899999997,29.667760999999995,-0.3558173172252957,0.2700912398347921,1,16.11251969619286,10.54091255785876,2,83.61120000000004,00100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000100000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000100000100000010000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000100000000001000000000000000001000000000000000000000000000000100000000000000000000000000000000100000000000100000001000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000
AP_263_14195065,COc1ccc(C)cc1S(=O)(=O)n1nnc2cc(Cl)ccc21,337.0287899240003,2.638720000000001,2.959834556929146,0.0,6.0,3.0,1.7633798459208845,974.0,0.1428571428571428,16.84375,6.481481481481482,3.1653477717617657,4314.443697410288,4073.893746522519,785.816928923125,42.16751599999999,22.650484,-0.495316432378711,0.2881194724509297,3,15.905412915006313,10.42988878385792,3,82.85280000000003,00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000010000000000000010001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100100000000000000000000000
Z2270697876,Cn1nc(-c2ccccc2)cc1C(=O)NC1CCOC2(CCCC2)C1,339.19467704000067,3.3087000000000018,44.42230842066206,1.0,4.0,3.0,1.302698076105116,1589.0,0.5,18.367346938775512,7.935,4.135279458882165,7418.669186685775,7123.08213128665,676.356181078113,54.97382499999998,29.964175,-0.3748396062925772,0.2692818701086594,2,17.27781011412252,12.151397005390974,4,96.28320000000006,00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000001000100000100000000001000000000001000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000100000100100000000000000100000000000000000000000000000100000000000000000000000000000000000010100000000100000000000000000000000000001001000000000000000000000000000100000000000000001000000000000000000000000000000000001000100000010000000101000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000
